crosshead_mean,crosshead_min,crosshead_max,crosshead_median,crosshead_standard,reaction_mean,reaction_min,reaction_max,reaction_median,reaction_standard,spray_mean,spray_min,spray_max,spray_median,spray_standard,player_name,is_pro
6.610489656793705,0.7705019552564846,18.677921522595177,5.080380134811348,5.005287163621077,13.714285714285714,3.0,60.0,7.0,15.153634978486993,16.785714285714285,6,32,16.0,8.881590683049096,NertZ,0
4.426274890410256,1.0894829305193814,12.378093826583783,3.609613795484868,2.863685965640381,13.923076923076923,3.0,71.0,7.0,17.560714627396347,16.307692307692307,7,43,13.0,9.538461538461538,HeavyGod,0
6.4326090513920775,3.1182851057976966,10.411231730515711,4.5823175655004516,3.056680725198829,12.4,2.0,25.0,13.0,9.308061022576078,137.0,13,272,146.0,104.97618777608568,m0NESY,0
8.951542529698306,0.1834539611091176,28.15579988445285,5.4642399575052645,8.572991051755503,12.6875,1.0,50.0,7.0,13.918148000003448,23.1875,6,74,18.0,18.67892779979622,huNter-,0
7.764595752899134,0.8008859865932785,12.831720936822348,8.94358032128113,3.8880621302221106,11.692307692307692,3.0,62.0,5.0,16.278275354616348,28.384615384615383,5,132,18.0,32.67212046410979,NiKo,0
6.294368107397339,0.9371172869527795,15.527097665512157,2.4188893697270824,6.556492123398893,9.666666666666666,8.0,12.0,9.0,1.699673171197595,17.666666666666668,13,23,17.0,4.109609335312651,SunPayus,0
9.777052221825603,0.8409315693947954,26.459652144493433,8.411811855057175,8.813789136429007,13.533333333333333,2.0,46.0,6.0,14.6372432134227,19.6,5,67,13.0,18.340483454187716,MATYS,0
8.52853961856207,2.222815471761446,17.39328491532795,7.603876669132536,4.722788905725041,18.5,2.0,78.0,10.0,20.389948504103682,19.583333333333332,5,32,21.0,9.446854267720845,karrigan,0
6.132610559482657,0.9598115894772213,27.44243564774826,2.4954398065395442,7.791163572108847,10.0,1.0,44.0,6.0,10.612802596268736,24.894736842105264,5,216,13.0,45.558400619819956,TeSeS,0
7.9999945314657435,2.548372148377171,17.720392116180495,7.789286100079222,4.772990915365887,19.666666666666668,3.0,56.0,14.0,19.241159586215748,17.444444444444443,6,34,17.0,9.032178414622923,iM,0
3.0094021521833207,0.6398022763984909,7.253228060130209,2.4811052864782934,1.970751984656089,12.875,1.0,77.0,4.0,24.27672496445927,14.0,6,38,11.5,9.912113800799505,magixx,0
2.834500691560311,0.2719624795332373,4.351901989389086,2.923856050052761,1.3921389270855276,18.0,7.0,32.0,16.5,9.201449161228174,22.333333333333332,8,38,21.5,10.466878978738388,tN1R,0
6.379096065501882,1.2233335132807055,22.239832768252892,3.762442981456524,5.891310891192079,17.46153846153846,2.0,96.0,7.0,24.377213144862548,16.53846153846154,6,54,9.0,13.607777101096861,donk,0
4.575691532543366,2.1736686431100263,10.930865462108756,2.59911601247734,3.67572922865483,24.25,3.0,46.0,24.0,15.465687828221544,22.0,6,32,25.0,9.695359714832659,sh1ro,0
7.42023816035737,7.42023816035737,7.42023816035737,7.42023816035737,0.0,15.0,15.0,15.0,15.0,0.0,10.0,10,10,10.0,0.0,makazze,0
5.193134543405001,1.4981550602024472,11.628609475178395,2.4526390948341596,4.567221120200228,32.0,7.0,67.0,22.0,25.495097567963924,48.0,9,122,13.0,52.351376931907595,w0nderful,0
8.679671685262134,1.2188463836024939,12.771657802111667,10.364091277667189,4.428968245378142,16.75,8.0,28.0,15.5,8.525696452489967,25.75,13,36,27.0,8.954747344286158,Aleksib,0
4.9962805015826355,0.5584812052529896,16.71583319556755,2.667856145074719,5.075538387660672,14.083333333333334,1.0,68.0,5.0,18.122078308577695,18.083333333333332,6,58,13.5,13.375713895797196,zont1x,0
19.975427570402292,9.866114210017642,29.19988268781109,20.860285813378148,7.917738796350536,13.333333333333334,4.0,31.0,5.0,12.498888839501783,21.0,7,34,22.0,11.045361017187261,b1t,0
5.232071116200768,1.79362366157911,8.054275001020414,4.9465341275637735,2.1176042856368102,37.833333333333336,4.0,132.0,15.0,45.93987616681419,23.0,4,60,12.5,21.587033144922902,magixx,0
9.103052962409391,1.1115315225735876,29.513677004724034,7.461083758159956,8.021287068778024,20.333333333333332,1.0,91.0,7.0,25.473297566057067,23.333333333333332,6,101,12.5,25.86610824139487,iM,0
4.725729966274499,0.5177551717768739,18.539843491259784,2.8051900980132665,4.719765792361014,8.545454545454545,3.0,41.0,5.0,10.465211949933206,17.545454545454547,6,26,19.0,7.352966455960434,zont1x,0
6.352431085990026,0.7241573985035723,25.202894569732646,3.2573834739095013,6.911874753095333,10.076923076923077,1.0,29.0,7.0,7.898018626519696,18.46153846153846,6,32,18.0,9.580552293501702,makazze,0
6.020642529869377,0.6734756536111963,19.18724745913346,3.9869828729596737,5.383500858900934,14.2,1.0,65.0,3.0,20.855694665965935,21.733333333333334,7,103,11.0,24.438948877196463,sh1ro,0
11.073947665246978,0.6667596324768701,19.888368355910856,12.406405141119087,6.800636206340755,12.75,1.0,66.0,6.0,20.22838352414745,82.25,6,249,23.5,91.44363017728463,w0nderful,0
6.468923284454263,0.83415622687954,23.813748016098312,4.077174627427232,6.021719674443082,7.470588235294118,1.0,26.0,5.0,6.6520023262245545,28.764705882352942,6,98,23.0,22.98984280007844,b1t,0
7.831632382027129,3.471077380406256,16.926320556198668,6.2485583558540245,4.271058036968398,13.75,4.0,27.0,11.0,8.362864341838865,50.25,6,184,35.0,52.96874078171011,tN1R,0
7.524902283765905,1.2201301042559172,29.42979794956923,3.4519393348549583,9.926187501534272,9.0,4.0,15.0,9.5,3.4641016151377544,22.0,8,45,19.0,12.987173159185437,Aleksib,0
5.584193929778621,0.46897214953654137,15.95726281791174,2.1747282941340194,5.8007162002840005,9.571428571428571,2.0,24.0,6.5,6.422219083711149,14.928571428571429,6,32,12.5,8.664082555620777,donk,0
4.903274172527814,0.3582740158310247,16.78607547097428,2.461216914403518,5.646563256184354,13.642857142857142,3.0,54.0,7.0,14.459831765752932,22.285714285714285,6,51,17.0,13.5088784108218,NiKo,0
7.507605728999267,0.5539077030983289,27.841534361711044,3.2807262110961535,9.266668753438909,9.875,1.0,32.0,5.0,9.707439157676962,38.875,6,156,17.0,43.967139718203185,d1Ledez,0
7.842656557852717,1.2135366840593393,20.353886619735704,5.505530186498357,6.289053549637885,22.5,1.0,68.0,10.5,25.184320518926057,20.5,7,40,20.0,10.965856099730654,FL4MUS,0
4.2747069338021895,0.7722776268298435,15.465513122499981,3.038695994821216,3.6648019678470924,10.555555555555555,3.0,41.0,6.5,9.673688382079519,22.944444444444443,6,52,19.0,14.20278619857629,Magnojez,0
3.0827837902522703,0.9314623631069848,8.010282100205737,1.694695348848179,2.8620311543980823,4.75,3.0,8.0,4.0,1.920286436967152,13.75,11,20,12.0,3.6314597615834874,kyousuke,0
3.369911409960096,0.8180492038114987,11.546285383136558,2.090648609556345,3.340202336960003,6.375,1.0,16.0,4.0,5.383713866839507,26.75,6,63,21.5,17.704166176355216,Boombl4,0
11.255893989517185,5.730597317780956,27.724073895147125,8.25770940693365,6.853600754676779,17.0,1.0,38.0,11.5,14.551632210855248,15.5,5,36,11.5,10.770329614269007,karrigan,0
6.329884302806375,0.49810818577135096,21.38498717761036,4.116039897049893,6.2246390791260096,16.41176470588235,1.0,80.0,7.0,21.930528878388074,16.352941176470587,5,69,10.0,16.54562738209488,TeSeS,0
3.373701797490424,0.474365226033695,13.882647021932245,1.3847340261870849,4.755831008030948,9.666666666666666,2.0,21.0,6.0,8.259674462242577,16.833333333333332,6,41,14.0,11.6963907063485,m0NESY,0
3.79814775923302,0.9962257835041832,10.854710147371001,2.600980537926017,2.943435989516065,10.777777777777779,3.0,37.0,6.0,10.130018951147981,9.333333333333334,6,26,6.0,6.2538876797645715,zorte,0
4.90352060030043,0.8199605689159187,16.86720666952696,2.354023302308561,5.189281671295538,9.777777777777779,1.0,55.0,6.5,12.07180164936984,26.833333333333332,6,148,15.5,34.0085773494472,d1Ledez,0
6.275038873816302,0.34661514293343204,23.187028743472126,4.101602332663815,6.611849055405285,13.571428571428571,2.0,49.0,4.5,15.623765257335586,28.857142857142858,6,98,13.0,26.832435443633038,NiKo,0
3.4697420994593515,2.2709856201736702,4.668498578745033,3.4697420994593515,1.1987564792856813,17.0,10.0,24.0,17.0,7.0,11.0,7,15,11.0,4.0,zorte,0
12.569652840413688,0.9787880758455333,29.809093184056504,12.1956093624785,9.667511417074703,22.375,7.0,69.0,12.5,20.18004893452937,20.625,6,58,13.0,16.911072556168637,m0NESY,0
6.975980877426039,2.91618080865827,12.017851134871165,6.857867579862186,2.9526795339330025,47.6,8.0,172.0,11.0,63.10182247764323,22.0,7,62,13.0,20.25833161936096,karrigan,0
9.78115210027487,0.9723695695950677,20.580520466017727,8.352036311147039,7.444759510902342,17.75,4.0,46.0,10.5,15.626499928006911,20.375,6,60,15.0,16.423592024889075,kyousuke,0
6.067475308002359,1.4323115666235815,15.841426824685044,5.241085886945734,5.06391448554159,8.538461538461538,1.0,45.0,6.0,10.923618621454258,57.38461538461539,7,274,32.0,70.84820008737908,TeSeS,0
3.4730608825873963,0.928305855302751,6.998631693569522,3.4656219032296427,2.08900267521358,15.625,3.0,29.0,14.5,9.538573006482679,15.0,6,25,15.5,6.06217782649107,FL4MUS,0
5.699691319177139,0.7625885717320381,16.69404354722859,5.814599149111741,4.043577361095288,9.0,1.0,27.0,5.0,7.225685179676006,52.0,6,263,29.0,62.82808624375433,Magnojez,0
10.785261712505203,1.0486653156146326,25.33255423377462,10.2071388181312,8.349901450402767,34.55555555555556,3.0,67.0,45.0,26.30213810958726,20.666666666666668,13,40,18.0,8.246211251235321,Boombl4,0
3.262030255016081,1.270415860677005,8.302055595084207,2.1258723193896802,2.5741055332284923,9.8,6.0,16.0,8.0,3.4871191548325386,34.2,6,64,38.0,20.123617964968428,donk,0
1.9909973182205256,1.0181795637679012,3.423254323616135,1.9354838633002363,0.8556971221035727,6.333333333333333,4.0,8.0,6.0,1.3743685418725535,15.166666666666666,7,26,12.5,8.112062349091971,zont1x,0
11.07937745624914,0.8303944450886759,29.352243395951472,6.628317466974416,10.919208931590825,20.875,2.0,46.0,14.5,17.395671156928668,23.75,6,51,24.5,15.650479225889539,magixx,0
6.298926156197744,0.8285071496231798,28.77404012100247,2.532809469956931,8.57271379286587,17.176470588235293,3.0,78.0,10.0,18.493990420158102,17.88235294117647,6,38,19.0,9.652079038102904,MAJ3R,0
3.5160835689914713,0.4792895930774904,9.12806496560864,3.091164122878247,2.236258748283111,10.583333333333334,2.0,41.0,6.0,11.093979848949107,29.833333333333332,6,132,19.0,33.03995897226401,Wicadia,0
5.695030744898542,1.3859276116044115,19.611962450258932,3.0213538190427287,5.64189966695862,15.333333333333334,3.0,38.0,10.0,12.382783747337808,16.88888888888889,7,25,17.0,5.425135829214979,soulfly,0
3.409244983985866,0.42197270720706853,8.069883832536224,1.9628950738802988,2.678763881072308,10.857142857142858,2.0,70.0,5.5,16.72405087145517,28.928571428571427,6,77,19.0,24.19700183822747,XANTARES,0
4.211495390421534,0.7430948183575701,11.237748510798076,2.73966882099845,3.756699745290982,7.8,2.0,17.0,5.0,5.491812087098392,18.8,6,43,14.0,13.25745073534124,woxic,0
5.521680022219805,0.5211454070278755,16.103501949381858,2.248458914390041,5.517791525530275,10.25,1.0,26.0,6.0,8.898735865278843,21.666666666666668,6,45,19.5,12.317557477934585,tN1R,0
3.940903023075581,0.4756010977233198,10.292869507403616,2.526154696169362,3.511117222570623,12.428571428571429,6.0,23.0,12.0,5.205962045225314,67.0,10,216,25.0,75.18548492134066,sh1ro,0
3.5158275491164512,0.6858553158270462,17.826697221838252,1.5341660510719,5.122028279449167,9.333333333333334,1.0,31.0,5.0,8.931840671316175,17.88888888888889,7,45,14.0,11.376822876595737,Wicadia,0
7.16172708172142,3.0633714617781256,16.259221132126225,6.109473162245587,4.088068890165772,14.375,1.0,50.0,9.0,15.515617132424994,21.625,10,32,21.5,7.598313957714566,MAJ3R,0
6.167685391345986,2.275032645941201,10.098743909334349,5.694923825105084,2.661792254802741,13.1,1.0,26.0,14.0,9.321480569094161,19.8,6,44,15.5,13.067516979135709,zont1x,0
5.9394365356389915,1.8216640686883667,15.412737241197972,3.2616724163348136,5.5573591779211,11.5,3.0,18.0,12.5,6.652067347825035,27.5,17,46,23.5,11.01135777277262,soulfly,0
13.865571054606455,3.518585119092436,24.944423080116756,13.499638009608315,9.245860970246575,15.5,4.0,41.0,8.5,14.84082207965583,60.0,7,127,53.0,44.288824775557096,magixx,0
4.378623970949409,0.3380412803038261,23.365722763165657,1.3180437645992928,6.807957340898563,19.46153846153846,2.0,76.0,6.0,21.963660142697194,10.538461538461538,6,19,10.0,3.629269572949369,donk,0
2.1996873272759263,0.4652018582439699,5.001474189505233,1.8849165453762695,1.4205038811167316,5.125,2.0,8.0,5.0,1.8328597873268975,28.75,6,70,22.5,18.89278962990908,XANTARES,0
4.3656994065677655,0.6693956650788432,10.703128903068151,2.4469664586515267,3.634838519624788,7.6,1.0,17.0,7.0,5.9194594347794975,41.0,6,134,26.0,47.13385195377097,woxic,0
8.205202833750029,2.163922467635587,22.425209735177226,4.561689400404451,6.878435614794992,23.4,4.0,89.0,10.5,25.112546664964107,19.2,6,40,17.5,11.711532777565882,tN1R,0
5.644729757984683,1.064224342922373,10.745193373492471,4.585949604235004,4.062825404742911,29.0,1.0,78.0,6.0,32.16830738475371,25.2,4,73,12.0,25.071098898931414,sh1ro,0
3.520056271931733,1.125179480389823,8.740578459867413,1.7724973430266728,2.7643286009704706,6.5,1.0,14.0,6.5,4.031128874149275,26.25,13,80,17.0,21.299941314473145,XANTARES,0
4.639532840785852,0.8478835767956632,21.87838381615485,1.78906429257448,6.633546779165912,20.375,3.0,46.0,18.5,16.15501083255595,16.75,5,29,14.5,8.78564169540279,soulfly,0
7.429570251657271,1.0362765133768697,29.02883110300054,4.772698294488816,7.611763159847054,18.2,2.0,110.0,7.0,26.430285658690863,28.066666666666666,6,194,19.0,45.171475758737635,tN1R,0
6.96524877162329,0.7959844784540321,18.814715076084667,5.068510305541141,6.2884696682244465,19.0,1.0,82.0,7.0,22.785229133512498,22.583333333333332,6,39,24.0,10.54718235148874,Wicadia,0
5.82087560502959,0.7160051664269501,12.33978406766012,5.27687109425657,3.611182128583089,10.2,2.0,38.0,5.5,10.74988372030135,17.8,6,64,12.5,16.412190591142913,sh1ro,0
2.833070028961579,0.46012674962844874,8.030401894979345,2.5191192639076814,2.0434960957911517,9.5,2.0,31.0,5.0,9.394147114027968,21.916666666666668,6,38,22.0,10.435982091888729,zont1x,0
3.6223035052020447,3.1365634602797545,4.084516956853378,3.6458300984730028,0.38735778754681255,4.0,3.0,5.0,4.0,0.816496580927726,16.0,13,19,16.0,2.449489742783178,MAJ3R,0
1.349006959023415,1.349006959023415,1.349006959023415,1.349006959023415,0.0,14.0,14.0,14.0,14.0,0.0,13.0,13,13,13.0,0.0,woxic,0
4.008781539576151,1.3959166471729478,10.351286673412266,3.3610148374004565,3.0484897170538887,14.0,2.0,43.0,6.0,14.730919862656235,24.166666666666668,5,45,22.0,13.897441810955314,magixx,0
4.065060882173851,0.41354173305531616,23.28824064502676,2.346769968399352,5.4854353509817795,13.333333333333334,1.0,73.0,5.0,18.350900674232737,16.8,6,39,13.0,9.332380903785129,donk,0
7.969660349499383,1.090380611976408,22.32858713751133,5.4950820171710335,7.248149836760851,12.25,1.0,41.0,4.5,15.039531242695032,79.875,9,200,78.0,61.93027833782115,m0NESY,0
10.847670134480474,1.3968976140565905,24.187060332244293,9.045543038683086,9.30115306411884,13.666666666666666,1.0,33.0,10.0,11.58543146465518,44.166666666666664,12,103,40.5,29.78487684864399,Gizmy,0
8.236999401649689,1.5090874736333157,17.47254403621057,4.865343530713362,6.154882835242459,8.555555555555555,1.0,38.0,5.0,10.822929477231929,15.333333333333334,6,40,13.0,9.428090415820634,AZUWU,0
4.729170002181056,2.6307617920070707,6.079670121252657,5.477078093283441,1.5040538665968062,10.666666666666666,1.0,28.0,3.0,12.283683848458853,18.333333333333332,12,26,17.0,5.792715732327588,afro,0
1.3834745886261444,0.21760588102725667,2.902387141156107,1.206952666160607,0.9839323638250521,11.5,8.0,15.0,11.5,3.0413812651491097,16.25,5,29,15.5,10.848386976873567,kyousuke,0
7.40386120114406,1.0996730652973554,25.802836383042585,5.068906373108027,6.928207990614331,15.529411764705882,2.0,46.0,8.0,14.793152816158377,18.764705882352942,6,57,12.0,13.717869032610269,TeSeS,0
8.896163136227232,3.0191500693702458,21.29919118189608,5.418531028203682,6.746703637859003,18.125,2.0,82.0,8.5,25.02717273285179,17.375,9,45,12.0,11.32406177129037,Bymas,0
8.790252583111608,1.9685142950660697,21.373117511611348,7.619502102231881,6.958249470934937,21.2,8.0,40.0,18.0,10.870142593360955,16.8,10,32,12.0,8.23164625090267,karrigan,0
9.012595040089735,0.5211454070278755,28.728998916831152,8.782034443779882,8.6839058288591,7.0,2.0,19.0,5.0,5.18238775634773,20.142857142857142,6,35,12.0,11.88550823997228,Rainwaker,0
5.954242016141183,0.47806325662700816,17.631255557583977,4.812673604411513,4.785180583764898,30.666666666666668,2.0,156.0,7.0,47.99953703480436,24.4,7,85,23.0,18.499729727755483,NiKo,0
8.004778109739366,2.076599938364136,25.95672073495765,4.201550154633848,7.656694968997019,14.333333333333334,2.0,46.0,8.5,15.2825245151302,49.666666666666664,10,219,23.0,60.18628489023799,Rainwaker,0
7.9584782279154425,2.1620222784108405,27.12094218432027,3.7380486416115,8.236390624264509,9.5,1.0,44.0,6.0,11.071735786828247,26.25,6,96,20.0,23.70346317875653,TeSeS,0
4.817320877850542,0.8060004926362228,24.720864215568138,3.27207541882047,6.178746029003325,10.615384615384615,1.0,45.0,7.0,10.8240363688233,20.0,6,69,11.0,18.985824671621153,Gizmy,0
4.170774433227935,0.1988101655906956,7.039545752413673,4.72289735134524,2.483382450123613,8.142857142857142,2.0,39.0,2.0,12.67650888655944,38.857142857142854,4,197,16.0,64.7885099412555,Bymas,0
5.216096110644562,0.24549258269372118,23.155757792988048,2.9695951859641876,6.110595730310124,13.0,1.0,55.0,12.0,14.478824663499577,27.818181818181817,6,98,12.0,29.896239294716356,AZUWU,0
7.687149889821192,0.9015719909695743,28.495487261657495,3.318063068901167,8.05145153215792,19.384615384615383,5.0,102.0,9.0,25.190164324557806,53.0,6,145,32.0,48.72528959538205,afro,0
4.4763306907062494,0.09891171693842998,21.479812705338993,2.6685116006270375,5.110187587813014,19.466666666666665,2.0,164.0,8.0,39.03479928929513,31.266666666666666,5,152,26.0,34.9713533560764,kyousuke,0
6.928148401358451,1.3765770359088143,20.47130746783871,4.521479815824634,6.365390140867868,14.5,2.0,35.0,12.5,11.169153951844338,29.125,6,45,32.0,12.272301128965179,karrigan,0
6.729056253878751,1.6757302665923004,19.87038101425754,3.535793208733251,6.663662843998901,15.8,3.0,34.0,16.0,11.034491379306976,83.2,7,229,20.0,91.36388783321341,m0NESY,0
6.028900374970732,0.6019843115643858,10.712815246237897,6.400400971040323,3.685677571076589,25.0,6.0,66.0,14.0,24.06241883103193,42.5,6,129,17.5,50.51979809935903,NiKo,0
1.260410207446601,1.0269821159064538,1.4938382989867482,1.260410207446601,0.2334280915401472,5.0,2.0,8.0,5.0,3.0,16.0,12,20,16.0,4.0,afro,0
5.174084869169433,0.8930672603275517,18.485581015768727,3.7679223384038236,5.170895159773814,11.25,4.0,32.0,9.5,7.1778014275496185,39.916666666666664,5,236,18.5,61.71906557584582,TeSeS,0
5.712618086282632,1.5414196665225368,18.87585640249811,3.244294188515146,5.20641334110016,7.7,1.0,20.0,6.5,5.459853477887479,23.2,6,63,17.5,18.840382161729096,AZUWU,0
2.501062870977294,0.8751395610777286,8.748665213192298,1.9102102773102803,1.943098260644352,9.571428571428571,4.0,33.0,7.5,7.247800510837613,28.071428571428573,7,90,25.0,19.42187384557601,kyousuke,0
6.273343156947895,2.606243092963456,19.253422339903107,3.933778567198191,5.911671657031773,14.833333333333334,6.0,27.0,15.0,7.151145984308311,19.5,5,45,10.5,16.520189667999176,Gizmy,0
6.09768094039346,1.7593633166255245,11.274262617347265,6.820574385740796,3.342825489313398,5.333333333333333,1.0,13.0,4.5,4.189935029992179,39.833333333333336,7,114,23.0,38.285840144308644,m0NESY,0
3.464591979021704,0.4579955236952981,12.390975766536412,2.2676219694820636,3.5209090835470014,9.153846153846153,1.0,74.0,4.0,18.940579772809947,38.46153846153846,6,267,19.0,66.90017291528233,Bymas,0
9.56295742303394,0.15195108845669586,29.274138558799137,2.4618845430037033,10.725481719176523,20.142857142857142,2.0,64.0,10.0,20.251480167622116,20.285714285714285,6,69,13.5,17.13988069398622,NiKo,0
6.233857389459783,1.1509708405137828,16.073494363808834,4.769002787402567,4.776710609285128,10.090909090909092,1.0,50.0,5.0,13.527443791684743,20.363636363636363,10,44,17.0,10.128921034459399,Rainwaker,0
6.39090997982967,0.28393029707233297,23.3936581642931,2.3350448072913417,7.313875888396654,7.916666666666667,1.0,28.0,4.5,7.815138443360353,18.5,10,34,16.0,7.826237921249264,karrigan,0
5.648710217001906,1.1634840264159652,19.553894679959722,3.211564188174846,5.674762039472122,31.615384615384617,1.0,128.0,9.0,43.38120553975927,39.53846153846154,7,193,23.0,52.65945073279145,sh1ro,0
6.805721152584911,0.762075209292083,28.52743214894044,2.394679287798431,8.658240933036355,9.8,1.0,29.0,8.0,7.493997598078078,25.65,6,59,24.0,15.04086101258834,dgt,0
4.692741520849786,0.3397733613362828,10.827347217490434,3.8716104283831685,2.9933196632559005,9.764705882352942,2.0,36.0,6.0,10.061747081161379,24.88235294117647,6,123,13.0,27.797338748925075,HUASOPEEK,0
8.139943032714328,0.6158028026135323,29.733926247446224,3.5617794904996773,8.597835529048519,30.11764705882353,1.0,160.0,10.0,47.078010794276565,18.0,5,51,18.0,11.41722125459915,luchov,0
7.289002606376071,0.7187328507345199,25.74244402982033,3.1785377715888226,8.46066973590811,7.461538461538462,1.0,34.0,4.0,9.195445232165296,38.84615384615385,13,109,23.0,32.424696555951954,max,0
5.165471965214359,1.6188248042403808,17.922595881584467,4.035995540236101,4.185619761739886,12.76923076923077,1.0,56.0,7.0,14.624288785619868,34.46153846153846,5,103,29.0,24.021193797962873,magixx,0
8.940211809928709,0.749387989578397,17.736620452109257,8.048343268341945,6.674906631712803,29.0,1.0,65.0,13.0,27.649593125396983,32.0,6,69,27.0,21.696773953747133,tN1R,0
6.664213460970038,1.3285432050483057,20.769947927406882,3.7877035556077865,5.779942736009387,9.0,4.0,23.0,8.0,5.456901847914967,16.77777777777778,5,26,19.0,6.442528450810766,zont1x,0
4.84165851765041,1.0885845088951809,15.647341869999982,2.845330348696457,4.14597076184376,13.333333333333334,3.0,37.0,9.5,10.749676997731399,24.77777777777778,5,147,13.0,31.5357919329689,donk,0
8.917214556972104,0.9379521541172405,16.915079584841415,6.977986422095321,5.5540160790037385,22.166666666666668,5.0,63.0,17.5,19.454362549881253,13.833333333333334,6,29,8.0,9.405967373014976,meyern,0
7.551284351458524,1.950637031859988,25.89133712189959,4.8731216903889045,7.533614413622029,10.625,3.0,42.0,6.0,12.134017265522576,51.875,5,149,28.5,48.400510069626336,meyern,0
4.3803115967654564,0.7480812777824692,11.445235318756335,3.160563877971886,3.2618556141474015,5.2727272727272725,1.0,12.0,5.0,3.0178532132177875,13.727272727272727,6,34,11.0,7.532848176678763,max,0
7.044998460656446,0.6280729981118315,24.27620153097694,3.842468973966678,7.517319954467339,10.117647058823529,2.0,27.0,7.0,6.961088090582124,26.941176470588236,6,101,17.0,26.704197925629803,luchov,0
5.378811050881536,0.8733489576197229,20.830890237735787,4.172229004715654,4.744661357244857,15.866666666666667,2.0,42.0,8.0,13.06836723627792,31.2,6,247,12.0,58.24339733680835,HUASOPEEK,0
7.845585662192754,1.1666752210489355,28.165011649547125,5.13268636071251,7.798874438196176,18.357142857142858,2.0,41.0,18.0,11.579582664926987,41.214285714285715,11,173,20.0,44.30281927731425,donk,0
3.622098955540025,0.5695826290474058,18.392758413192468,1.6870828676992837,4.397132453765468,17.6875,1.0,76.0,9.0,18.97603340400728,31.4375,6,87,24.5,23.47064323255756,magixx,0
5.936170984121614,0.6391903117292874,14.570052449095988,5.410713868032355,4.6450940365485005,19.6,2.0,43.0,17.0,14.961283367412035,16.1,6,32,15.0,7.8670197660867744,zont1x,0
6.164785159226755,0.37325312220015094,12.508864293705296,6.43513774180606,4.730364469410265,4.6,1.0,8.0,5.0,2.244994432064365,78.8,6,213,39.0,78.96429572914583,sh1ro,0
8.13681769707058,1.0828169610494354,26.247789343451537,4.0206647765486965,7.786239552632671,8.0625,2.0,15.0,7.0,4.561643755270681,20.75,6,96,8.0,25.02373872945448,tN1R,0
4.44886295554986,0.7002545199147161,18.58351845843876,2.1005886781736782,4.996435000518735,11.263157894736842,2.0,55.0,6.0,13.813959778591473,37.8421052631579,6,167,17.0,47.72758570966198,dgt,0
1.611179152677019,0.24549258269372118,4.656819301315596,1.325151085662073,1.1399935095834504,8.461538461538462,1.0,36.0,4.0,12.010350565660405,31.615384615384617,6,168,13.0,44.45834430900711,tN1R,0
6.088791024971793,0.9429458359155832,19.112071744516403,3.6146549747382273,5.273080639367566,12.2,1.0,50.0,9.0,12.106196760337244,22.533333333333335,1,70,19.0,19.47602514774397,zont1x,0
4.535575843275148,1.1042899728825573,17.04957794034914,3.507531309917012,3.8108552943427467,14.6875,1.0,85.0,6.0,20.638915760039335,42.0,5,201,17.0,54.46558546458488,dgt,0
8.099358618184601,0.9877435433523736,29.915274033854033,1.0719191791326417,11.187149034302049,10.8,1.0,38.0,5.0,13.70255450636851,119.8,20,204,127.0,61.943199788193056,meyern,0
4.0867698601169105,0.9661109821589922,16.44165138714438,1.8774271019671878,4.592433058382997,6.444444444444445,3.0,16.0,6.0,3.7151674438445528,17.666666666666668,5,48,12.0,13.249737942901193,max,0
6.075508823854133,0.8091504160220787,25.985871264623306,3.7854241197882157,6.71324384085914,20.90909090909091,1.0,88.0,12.5,23.302183063764435,30.227272727272727,7,109,23.0,28.011250691271467,luchov,0
2.5974192190331977,0.2510099675688194,5.688925237779857,1.7471695733771262,1.7183139289126674,12.5,1.0,48.0,7.0,13.45878482214828,30.0,5,157,13.0,41.07445813533163,HUASOPEEK,0
7.176077183085118,0.5120549030071944,29.96754929424575,4.476015572078308,7.174523742609927,17.304347826086957,1.0,63.0,13.0,15.255604195090994,34.21739130434783,6,121,26.0,26.201487713717675,donk,0
6.300035975294004,1.4558904390714935,24.999769741363863,4.042734407383893,5.725650091637138,8.823529411764707,3.0,24.0,7.0,6.8790841910793965,32.588235294117645,5,175,19.0,41.492818405583805,magixx,0
6.163530514914402,1.2791656410760726,24.624514670915655,3.263208186355429,7.249181018440229,24.11111111111111,1.0,107.0,9.0,32.37092125982633,24.555555555555557,8,80,17.0,22.48016958769124,sh1ro,0
8.666908833496608,2.7872689870720597,20.254693074668303,2.958764438749459,8.19409992565573,7.333333333333333,6.0,9.0,7.0,1.247219128924647,39.333333333333336,32,45,41.0,5.436502143433364,Aleksib,0
4.949209956316689,0.35110227107990044,12.853783932587742,3.295976810799556,5.021507462932364,10.0,5.0,17.0,9.0,4.58257569495584,11.25,9,14,11.0,1.920286436967152,w0nderful,0
9.039789308793102,2.5525930878777108,24.747301345054336,5.480130604774407,7.600027475951053,17.833333333333332,1.0,73.0,8.0,24.828858657260554,39.333333333333336,11,99,22.5,31.541859312489635,karrigan,0
5.438148295272252,1.9672214151843055,14.86099855796952,3.905333387848955,4.035550562688005,12.2,3.0,27.0,9.0,7.8587530817554,37.1,7,237,13.0,66.95140028408666,TeSeS,0
